30;;2508,785;Li II;HM59
30;c;2508,990;Re I;MCS75
150;;2509,080;Tm II;MCS75
40;;2509,700;Rh I;MCS75
100;;2510,835;Fe I;NJLT94
200;;2511,160;Co II;PRUJ98
9;c;2511,200;He II;GM65
70;;2511,760;Fe II;NLTH91
8;;2512,061;Yb II;M67
40;;2512,365;Fe I;NJLT94
30;;2512,580;Ir II;MCS75
90;;2512,650;Ta I;MCS75
70;;2512,690;Hf II;MCS75
25;;2512,870;Os I;MCS75
70;;2513,030;Hf II;MCS75
80;;2513,250;Os I;MCS75
70;;2513,889;Pt II;SRSA92
400;P;2514,316;Si I;RA65
25;;2515,040;Os I;MCS75
300;;2515,460;Na II;W71
40;;2515,577;Pt I;SRSA92
20;;2515,750;Rh I;MCS75
500;P;2516,112;Si I;RA65
3;;2516,789;Ar II;N73
100;P;2516,880;Hf II;MCS75
30;;2517,661;Fe I;NJLT94
80;;2518,102;Fe I;NJLT94
25;;2518,440;Os I;MCS75
40;;2519,047;Fe II;NLTH91
400;P;2519,202;Si I;RA65
20;;2519,510;Cr I;K53
20;;2519,622;V  I;DA78
500;;2519,823;Co II;PRUJ98
10;;2520,010;Re I;MCS75
500;P;2520,520;Rh II;S58
90;;2521,320;W  I;MCS75
200;P;2521,365;Co I;PT96
6;;2521,370;In I;P38
10;;2521,500;Re I;MCS75
400;;2521,700;Br II;R58
400;P;2522,849;Fe I;NJLT94
90;;2523,410;W  I;MCS75
400;P;2524,108;Si I;RA65
11;;2524,240;Rb II;R75
50;;2524,293;Fe I;NJLT94
9;;2524,307;Pt I;SRSA92
200;;2524,634;Co II;PRUJ98
300;;2524,974;Co II;PRUJ98
120;;2525,388;Fe II;NLTH91
30;;2525,586;Ti II;HJLW82
30;;2526,221;V  I;DA78
200;;2526,294;Fe II;NLTH91
500;d;2526,350;Ta I;MCS75
200;;2527,435;Fe I;NJLT94
50;;2527,760;W  I;MCS75
800;P,r;2528,509;Sb I;SM02
400;P;2528,509;Si I;RA65
500;;2528,616;Co II;PRUJ98
80;;2528,734;Pt II;SRSA92
140;;2528,970;Co I;PT96
80;;2529,135;Fe I;NJLT94
25;;2529,871;Ti I;F91
200;;2530,080;Co II;PRUJ98
20;;2530,183;V  I;DA78
5;;2530,738;Te I;MV75
700;P;2530,740;Tl II;JKBL96
40;;2531,190;Hf II;MCS75
300;;2531,540;Na II;W71
250;;2532,120;Ta II;MCS75
60;;2533,130;Ir I;MCS75
400;;2533,518;Au II;RW97
70;;2533,627;Fe II;NLTH91
90;;2533,640;W  I;MCS75
200;;2533,801;Co II;PRUJ98
400;P;2533,987;P  I;M59
7;;2534,221;Mn II;IV64
60;;2534,419;Fe II;NLTH91
60;;2534,460;Ir I;MCS75
3;;2534,709;Ar II;N73
70;;2535,486;Fe II;NLTH91
500;P;2535,606;P  I;M59
40;;2535,607;Fe I;NJLT94
8;;2535,658;Mn II;IV64
140;;2535,966;Co I;PT96
1000;P,c;2536,517;Hg I;BAL50
40;;2536,673;Fe II;NLTH91
120;;2536,800;Fe II;C74
30;;2537,220;Ir I;MCS75
8;;2537,919;Mn II;IV64
100;P;2538,000;Os II;MCS75
30;;2538,460;Mo II;MCS75
15;;2538,670;Yb II;M67
60;;2538,799;Fe II;NLTH91
60;;2538,909;Fe II;NLTH91
90;;2538,990;Fe II;C74
30;;2539,207;Pt I;SRSA92
20;;2539,487;Li II;HM59
10;;2540,510;Re I;MCS75
120;;2540,660;Fe II;C74
60;;2540,972;Fe I;NJLT94
50;;2541,101;Fe II;NLTH91
40;;2541,836;Fe II;NLTH91
25;;2541,908;Ti I;F91
300;;2541,953;Co II;PRUJ98
30;;2542,020;Ir I;MCS75
30;;2542,101;Fe I;NJLT94
30;;2542,510;Os I;MCS75
25;;2542,670;Mo II;MCS75
1000;P;2543,230;Tc II;BMC67
40;;2543,378;Fe II;NLTH91
500;P;2543,970;Ir I;MCS75
13;d;2544,740;Re I;MCS75
120;;2544,806;Nb II;RCL00
70;;2545,340;W  I;MCS75
40;;2545,700;Rh I;MCS75
80;;2545,979;Fe I;NJLT94
50;;2546,030;Ir I;MCS75
300;;2546,549;Sn I;B64
50;;2546,670;Fe II;NLTH91
200;;2546,739;Co II;PRUJ98
90;;2546,800;Ta I;MCS75
140;;2547,140;W  I;MCS75
300;;2547,980;Se I;RG34
11;;2548,225;Mo I;WB88
60;;2548,744;Fe II;NLTH91
8;;2548,750;Mn II;IV64
50;;2549,083;Fe II;NLTH91
50;;2549,395;Fe II;NLTH91
40;;2549,462;Fe II;NLTH91
8;;2549,548;Cr I;K53
50;;2549,560;Ru I;K59
60;;2549,613;Fe I;NJLT94
200;;2550,020;K  II;D26
40;;2550,027;Fe II;NLTH91
90;;2550,380;W  I;MCS75
30;;2550,683;Fe II;NLTH91
200;d;2551,070;Ta I;MCS75
300;P;2551,350;W  I;MCS75
40;;2551,400;Hf II;MCS75
10;;2551,700;Li II;SO82
300;;2551,845;Pd II;LLJ94
100;;2552,350;Sc II;JL80
100;;2552,658;Au II;RW97
40;;2552,764;Tm I;SMC73
400;P;2553,253;P  I;M59
50;;2553,820;W  I;MCS75
9;P,d;2554,434;In II;PC38
200;;2554,620;Ta II;MCS75
60;;2554,630;Re II;MCS75
25;P;2554,853;W  II;EKM00
300;;2554,904;P  I;M59
90;;2555,050;Ta I;MCS75
40;P;2555,095;W  II;EKM00
60;;2555,360;Rh I;MCS75
20;;2556,510;Re I;MCS75
500;P;2557,946;Zn II;GL00
600;P,w;2558,010;Po I;C66a
8;;2558,605;Mn II;IV64
300;;2559,405;Co II;PRUJ98
500;P;2559,430;Ta I;MCS75
200;;2560,031;Co II;PRUJ98
60;P;2560,150;In I;P38
80;;2560,232;Sc II;JL80
6;;2560,695;Cr I;K53
60;;2561,650;Tm II;MCS75
80;;2561,970;W  I;MCS75
5;;2562,087;Ar II;N73
200;;2562,100;Ta I;MCS75
80;;2562,123;Ne II;P71
250;;2562,536;Fe II;NLTH91
25;;2563,160;Os II;MCS75
120;;2563,476;Fe II;NLTH91
12;;2563,642;Mn II;IV64
500;;2564,034;Co II;PRUJ98
50;;2564,180;Ir I;MCS75
150;;2565,505;Pd II;LLJ94
120;;2565,593;Th II;GSZ70
20;;2566,490;Os I;MCS75
40;;2566,913;Fe II;NLTH91
90;w;2567,121;Ne II;P71
100;;2567,820;Te II;HM64
25;;2567,984;Al I;KM91b
90;P;2568,640;Re II;MCS75
300;P;2568,871;Zr II;J98
30;;2571,444;W  II;EKM00
400;P;2571,457;Zr II;J98
400;;2571,594;Sn I;B64
100;;2571,670;Hf II;MCS75
8;;2571,740;Cr I;K53
60;;2571,810;Re II;MCS75
11;;2572,345;Mo I;WB88
20;;2572,755;Mn I;CMG64
500;P;2572,930;Cd II;SP49
150;;2573,540;Ta I;MCS75
150;;2573,790;Ta I;MCS75
40;;2573,900;Hf II;MCS75
20;;2574,018;V  I;DA78
90;;2574,366;Fe II;NLTH91
50;;2574,960;Te II;HM64
50;P;2575,094;Al I;KM91b
20;;2575,509;Mn I;CMG64
1000;P;2576,103;Mn II;KG00
30;;2576,690;Fe I;NJLT94
40;;2576,820;Hf II;MCS75
4;;2577,140;Eu II;MCS75
40;;2577,260;Ir I;MCS75
250;;2577,370;Ta II;MCS75
130;;2577,780;Ta I;MCS75
40;;2577,922;Fe II;NLTH91
40;;2578,140;Hf II;MCS75
20;;2578,320;Os II;MCS75
90;;2578,790;Lu II;MCS75
80;;2579,310;Pr I;MCS75
15;;2580,030;Os II;MCS75
40;P;2580,140;Tl I;MCS75
800;;2580,326;Co II;PRUJ98
100;;2580,490;W  I;MCS75
140;;2580,810;Pt II;SRSA92
25;;2581,960;Os I;MCS75
300;;2582,240;Co II;PRUJ98
40;;2582,540;Hf II;MCS75
60;;2582,583;Fe II;NLTH91
100;;2582,790;I  II;MC60
120;;2583,987;Nb II;RCL00
20;;2584,302;Mn I;CMG64
150;;2584,536;Fe I;NJLT94
300;P;2585,876;Fe II;NLTH91
300;;2586,310;Na II;W71
7;;2586,790;Re I;MCS75
500;;2587,220;Co II;PRUJ98
500;;2587,524;Co II;PRUJ98
200;;2588,904;Co II;PRUJ98
25;;2589,160;W  II;EKM00
30;;2590,760;Os I;MCS75
120;;2590,943;Nb II;RCL00
50;;2591,120;Te II;HM64
60;;2591,543;Fe II;NLTH91
20;;2591,840;Cr I;K53
40;;2592,060;Ir I;MCS75
15;;2592,200;Nb I;MCS75
200;P;2592,534;Ge I;AM59
50;;2592,850;Te II;HM64
9;;2592,944;Mn I;CMG64
150;;2593,080;Ta I;MCS75
25;;2593,640;Ti I;F91
20;;2593,710;Mo II;SPNL01
500;P;2593,720;Mn II;KG00
140;;2594,421;Sn I;B64
300;;2594,960;Na II;W71
200;;2595,260;Ta I;MCS75
9;;2595,763;Mn I;CMG64
20;;2596,000;Os II;MCS75
15;;2596,489;Tm I;SMC73
600;P,r;2598,048;Sb I;SM02
200;r;2598,084;Sb I;SM02
400;P;2598,369;Fe II;NLTH91
8;;2598,905;Mn II;IV64
40;;2599,040;Ir I;MCS75
300;;2599,160;Pa II;BW92b
700;P;2599,396;Fe II;NLTH91
30;;2599,567;Fe I;NJLT94
30;;2599,904;Ti I;F91
11;;2601,760;In I;P38
20;;2602,800;Mo II;SPNL01
9;;2603,137;Pt I;SRSA92
250;;2603,490;Ta II;MCS75
15;;2605,081;Li II;HM59
40;;2605,133;Ti I;F91
400;P;2605,680;Mn II;KG00
50;;2605,720;Te II;HM64
50;;2606,370;Hf II;MCS75
80;;2606,390;W  I;MCS75
200;;2606,516;Fe II;NLTH91
80;;2606,826;Fe I;NJLT94
50;;2607,030;Hf II;MCS75
90;;2607,060;Tm II;MCS75
300;P;2607,087;Fe II;NLTH91
40;;2608,250;Ir I;MCS75
110;P;2608,500;Re II;MCS75
10;;2608,558;Zn I;GL00
500;P;2608,630;Ta I;MCS75
30;;2609,062;Ru I;K59
1000;P,c;2609,990;Tc II;BMC67
15;;2610,200;Mn II;IV64
70;;2611,285;Ti I;F91
110;;2611,300;Ir I;MCS75
120;d;2611,340;Ta I;MCS75
11;d;2611,540;Re I;MCS75
500;;2611,810;Na II;W71
400;P;2611,874;Fe II;NLTH91
80;;2612,060;Ru I;K59
120;r;2612,304;Sb I;SM02
60;;2613,060;Os I;MCS75
110;;2613,080;W  I;MCS75
10;;2613,084;Mo I;WB88
100;;2613,400;Lu II;MCS75
15;r;2613,655;Pb I;WA68
60;;2613,820;W  I;MCS75
200;;2613,824;Fe II;NLTH91
200;P,r;2614,175;Pb I;WA68
150;;2614,230;Tc I;BMC67
1000;P;2615,420;Lu II;MCS75
130;;2615,460;Ta I;MCS75
120;;2615,660;Ta I;MCS75
100;;2615,870;Tc I;BMC67
400;;2616,393;Au II;RW97
14;;2616,786;Mo I;WB88
6;;2617,010;Yb II;M67
1000;;2617,169;Cm II;WHGC76
200;;2617,617;Fe II;NLTH91
40;;2618,145;Mn II;IV64
250;;2618,370;Cu I;S48
100;;2619,260;Lu II;MCS75
40;;2619,933;Ti I;F91
30;;2619,940;Os I;MCS75
50;;2620,250;W  I;MCS75
60;;2620,410;Fe II;D38
20;;2621,820;Os I;MCS75
50;;2622,210;W  I;MCS75
50;;2622,740;Hf II;MCS75
80;;2623,107;Ne II;P71
40;;2623,534;Fe I;NJLT94
25;;2623,688;Dy I;NG00
80;;2624,330;Tm II;MCS75
50;;2624,860;Te II;HM64
50;;2625,220;W  I;MCS75
15;;2625,606;Mn II;IV64
120;;2625,667;Fe II;NLTH91
25;;2625,880;Rh I;MCS75
80;;2627,904;Bi I;WBBF01
200;P;2628,027;Pt I;SRSA92
90;;2628,293;Fe II;NLTH91
15;;2629,850;Mo I;WB88
80;;2629,885;Ne II;P71
150;;2631,047;Fe II;NLTH91
200;;2631,282;Si I;RA65
150;;2631,323;Fe II;NLTH91
15;;2632,354;Mn II;IV64
50;;2632,480;W  I;MCS75
50;;2632,700;W  I;MCS75
90;;2633,130;W  I;MCS75
40;;2634,170;Ir I;MCS75
20;;2634,803;Dy II;NG00
200;;2634,910;Tc II;BMC67
120;;2635,529;U  II;BW92b
500;P;2635,580;Ta II;MCS75
30;;2635,809;Fe I;NJLT94
50;;2635,830;Re II;MCS75
90;w;2636,069;Ne II;P71
1000;P;2636,281;Cm II;WHGC76
10;;2636,640;Re I;MCS75
200;;2636,670;Ta I;MCS75
25;;2636,670;Mo II;SPNL01
300;;2636,900;Ta I;MCS75
130;P;2637,130;Os I;MCS75
11;;2638,173;Mn II;IV64
80;;2638,289;Ne II;P71
50;d;2638,620;W  I;MCS75
130;;2638,710;Hf II;MCS75
50;;2638,761;Mo II;SPNL01
15;;2638,770;Eu II;MCS75
15;;2639,345;Pt I;SRSA92
15;;2639,345;Pt I;SRSA92
200;P;2639,710;Ir I;MCS75
7;;2639,849;Mn II;IV64
14;;2640,984;Mo I;WB88
80;;2641,087;Ti I;F91
6;;2641,270;Eu II;MCS75
130;P;2641,410;Hf II;MCS75
25;;2641,480;Au I;ED71
40;;2642,946;Ru I;K59
80;;2644,097;Ne II;P71
70;;2644,110;Os I;MCS75
100;;2644,253;Ti I;F91
6;;2644,306;Yb II;M67
40;;2644,348;Mo II;SPNL01
80;;2646,180;W  I;MCS75
200;;2646,220;Ta I;MCS75
100;;2646,254;Nb II;RCL00
250;;2646,370;Ta I;MCS75
30;;2646,486;Mo II;SPNL01
120;;2646,625;Ti I;F91
50;;2646,730;W  I;MCS75
90;;2646,880;Pt I;SRSA92
1000;P,c;2647,010;Tc II;BMC67
80;;2647,290;Hf II;MCS75
900;P;2647,470;Ta I;MCS75
20;;2647,500;Nb I;MCS75
20;;2649,458;Mo I;WB88
500;;2649,660;Te II;HM64
100;P;2650,454;Be I;KM97
60;P;2650,550;Be I;KM97
200;*  P;2650,613;Be I;KM97
200;*  P;2650,619;Be I;KM97
60;P;2650,694;Be I;KM97
100;P;2650,760;Be I;KM97
300;P;2650,852;Pt I;SRSA92
1000;;2651,171;Cm II;WHGC76
500;P;2651,172;Ge I;AM59
110;;2651,220;Ta II;MCS75
200;P;2651,568;Ge I;AM59
12;;2651,900;Re I;MCS75
25;;2652,039;Hg I;BAL50
100;;2652,350;Tc II;BMC67
40;;2652,660;Rh I;MCS75
1000;P;2653,270;Ta I;MCS75
40;;2653,347;Mo II;SPNL01
13;;2653,570;Cr II;K51
40;;2653,679;Hg I;BAL50
60;P;2653,750;Yb II;M67
1000;;2653,804;Cm II;WHGC76
7;;2654,120;Re I;MCS75
20;;2654,450;Nb I;MCS75
20;;2655,021;Mo I;WB88
200;;2656,540;W  I;MCS75
700;P;2656,610;Ta I;MCS75
20;;2657,293;Li II;HM59
30;;2657,303;Li II;HM59
50;;2657,380;W  I;MCS75
150;;2657,800;Lu II;MCS75
25;d;2658,032;W  II;EKM00
10;;2658,111;Mo I;WB88
13;;2658,590;Cr II;K51
70;;2658,600;Os I;MCS75
100;;2658,720;Pd II;LLJ94
500;P;2659,450;Pt I;SRSA92
40;;2659,617;Ru I;K59
20;;2659,830;Os I;MCS75
50;;2660,576;Mo II;SPNL01
500;;2661,000;Na II;W71
140;P;2661,244;Sn I;B64
600;P;2661,340;Ta I;MCS75
400;P;2661,610;Ru II;MCS75
110;;2661,980;Ir I;MCS75
90;;2662,840;W  I;MCS75
90;;2663,154;Pb I;WA68
300;h;2663,330;Po;CHPT55
15;;2663,420;Cr II;K51
40;;2664,664;Fe II;NLTH91
150;P;2664,790;Ir I;MCS75
11;;2665,038;Yb II;M67
25;;2666,020;Cr II;K51
200;;2666,740;Co II;PRUJ98
30;;2666,813;Fe I;NJLT94
11;;2668,340;Eu II;MCS75
250;;2668,620;Ta I;MCS75
15;;2668,710;Cr II;K51
30;;2669,910;Ir I;MCS75
40;;2670,260;Er II;M64b
120;r;2670,630;Sb I;SM02
90;;2671,470;W  I;MCS75
20;;2671,800;Cr II;K51
600;;2671,830;Na II;W71
30;;2671,840;Ir I;MCS75
20;P;2671,958;Yb I;MT78
9;;2672,581;Mn II;IV64
20;;2672,656;Yb II;M67
15;;2672,830;Cr II;K51
50;;2672,843;Mo II;SPNL01
20;;2673,270;Mo II;MCS75
15;;2674,340;Re I;MCS75
20;;2674,460;Li II;HM59
20;;2674,570;Os I;MCS75
9;;2674,570;Pt I;SRSA92
300;;2675,900;Ta II;MCS75
300;P;2675,954;Au I;ED71
4;;2677,130;Te I;MCS75
50;;2677,148;Pt I;SRSA92
90;P;2677,190;Cr II;K51
80;;2677,280;W  I;MCS75
500;;2678,090;Na II;W71
4;;2678,290;Eu II;MCS75
300;P;2678,632;Zr II;J98
900;P;2678,760;Ru II;MCS75
15;;2678,790;Cr II;K51
50;;2678,880;W  I;MCS75
60;;2679,024;Fe I;NJLT94
30;;2679,854;Mo I;WB88
2;;2680,340;Na I;R56
1;;2680,430;Na I;R56
250;P;2681,420;W  I;MCS75
50;;2683,234;Mo II;SPNL01
11;;2684,100;Rb II;R75
70;;2684,140;Mo II;SPNL01
250;;2684,280;Ta I;MCS75
90;;2684,288;Th II;GSZ70
300;;2684,754;Fe II;NLTH91
80;h;2685,080;Lu I;MCS75
600;P;2685,170;Ta II;MCS75
4;;2685,660;Eu II;MCS75
12;;2687,090;Cr II;K51
300;P;2687,954;V  II;ICL88
40;;2687,992;Mo II;SPNL01
9;;2688,247;Mn II;IV64
40;;2689,212;Fe I;NJLT94
500;;2689,300;Cu II;R69
70;;2689,820;Os I;MCS75
15;;2691,030;Cr II;K51
130;;2691,310;Ta I;MCS75
200;P;2691,341;Ge I;AM59
9;;2692,030;Eu II;MCS75
400;;2692,060;Ru II;MCS75
100;;2692,400;Ta I;MCS75
110;;2692,415;Th II;Z79
40;;2692,602;Fe II;NLTH91
200;P;2694,230;Ir I;MCS75
200;;2694,520;Ta II;MCS75
80;;2695,670;W  I;MCS75
90;;2696,810;Ta I;MCS75
300;P;2697,060;Nb II;RCL00
13;;2697,710;W  II;EKM00
400;P;2698,300;Ta I;MCS75
9;;2698,400;Cr II;K51
20;;2698,425;Pt I;SRSA92
9;;2698,680;Cr II;K51
100;c;2698,860;Nb II;RCL00
300;;2699,220;Pa II;BW92b
20;;2699,590;Os I;MCS75
80;;2699,590;W  I;MCS75
50;;2700,010;W  I;MCS75
130;;2700,129;Zr II;J98
300;;2700,491;Ga II;IL85
200;P;2700,937;V  II;ICL88
500;;2700,962;Cu II;R69
7;;2701,024;Mn II;IV64
12;;2701,140;Eu II;MCS75
40;;2701,416;Mo II;SPNL01
13;;2701,698;Mn II;IV64
250;P;2701,710;Lu II;MCS75
13;;2701,900;Eu II;MCS75
100;;2702,194;Nb II;RCL00
200;P;2702,400;Pt I;SRSA92
400;;2703,184;Cu II;R69
40;;2703,730;Rh I;MCS75
8;;2703,980;Mn II;IV64
40;;2703,989;Fe II;NLTH91
4;;2705,280;Eu II;MCS75
300;;2705,610;Hf I;MCS75
11;;2705,732;Mn II;IV64
150;P;2705,895;Pt I;SRSA92
140;;2706,174;V  II;ICL88
500;P;2706,505;Sn I;B64
50;;2706,580;W  I;MCS75
40;;2706,582;Fe I;NJLT94
200;;2706,606;Co II;PRUJ98
200;;2706,690;Ta I;MCS75
20;;2706,700;Os I;MCS75
15;;2706,738;Sc I;AV77
200;;2707,343;Co II;PRUJ98
7;;2707,544;Mn II;IV64
70;;2707,900;Tc II;BMC67
9;;2708,452;Mn II;IV64
50;;2708,590;W  I;MCS75
1000;P,s;2708,660;Es II;WLGC74
100;;2708,780;Tc I;BMC67
50;d;2708,800;W  I;MCS75
100;;2708,960;Ra II;R34a
20;;2709,230;Tl I;MCS75
300;P;2709,624;Ge I;AM59
15;;2709,981;Eu I;ST76
500;;2710,130;Ta I;MCS75
90;P;2710,265;In I;P38
7;;2710,336;Mn II;IV64
25;;2711,341;Sc I;AV77
9;;2711,568;Mn II;IV64
11;;2711,760;Rb II;R75
200;;2711,873;Ag II;KLLT02
25;h;2712,400;Kr II;DHM33
250;P;2712,410;Ru II;MCS75
500;;2713,508;Cu II;R69
15;;2713,940;In I;P38
50;;2714,413;Fe II;NLTH91
100;P;2714,640;Os I;MCS75
1000;P;2714,670;Ta I;MCS75
400;P;2715,270;Rh II;S58
20;;2715,360;Os I;MCS75
25;;2715,470;Re I;MCS75
50;;2715,500;W  I;MCS75
150;;2715,664;V  II;ICL88
140;P;2716,622;Nb II;RCL00
12;;2716,980;Eu II;MCS75
90;;2717,180;Ta I;MCS75
20;;2717,350;Mo II;MCS75
9;;2718,349;Yb II;M67
20;;2718,540;Rh I;MCS75
110;;2718,590;Hf I;MCS75
400;;2718,778;Cu II;R69
250;;2718,910;W  I;MCS75
400;P;2719,027;Fe I;NJLT94
130;;2719,033;Pt I;SRSA92
60;;2719,510;Ru I;K59
300;P;2719,524;Pt II;SRSA92
40;;2720,040;Os I;MCS75
200;;2720,760;Ta I;MCS75
150;;2720,902;Fe I;NJLT94
60;;2721,190;Tm II;MCS75
140;P;2721,645;Ca I;R68
5;;2721,770;Ag I;S40
30;;2721,860;Os I;MCS75
140;P;2721,981;Nb II;RCL00
250;P;2722,609;Zr II;J98
9;;2722,740;Cr II;K51
1;;2723,190;He I;M60a
40;;2723,577;Fe I;NJLT94
300;P;2724,350;W  I;MCS75
100;s;2724,570;Es II;WLGC74
50;;2725,030;W  I;MCS75
1000;;2725,682;Cm II;WHGC76
20;;2726,496;Cr I;K53
100;;2726,690;Tc I;BMC67
200;;2727,440;Ta II;MCS75
50;;2727,539;Fe II;NLTH91
70;P;2727,780;Eu II;MCS75
150;;2727,780;Ta I;MCS75
20;;2728,288;Li II;HM59
7;;2728,315;Li II;HM59
50;;2728,900;Fe II;C74
15;;2728,940;Rh I;MCS75
60;h;2728,950;Lu I;MCS75
6;;2729,440;Eu II;MCS75
400;;2729,780;Ge II;S63a
13;;2729,912;Pt I;SRSA92
50;*;2730,473;Li II;HM59
50;*;2730,551;Li II;HM59
20;;2730,610;Os I;MCS75
30;;2731,560;Re II;MCS75
14;;2731,895;Cr I;K53
90;;2732,721;Zr II;J98
6;;2732,742;Yb II;M67
20;;2732,800;Os I;MCS75
25;;2732,880;Mo II;SPNL01
100;P;2733,040;Re II;MCS75
250;;2733,289;O  II;MKM93
12;c;2733,300;He II;GM65
100;;2733,581;Fe I;NJLT94
300;P;2733,957;Pt I;SRSA92
400;P;2734,350;Ru II;MCS75
250;P;2734,851;Zr II;J98
50;;2735,475;Fe I;NJLT94
150;;2735,727;Ru I;K59
8;;2736,463;Cr I;K53
2;;2736,542;Mg I;KM91a
1000;;2736,892;Cm II;WHGC76
50;;2737,309;Fe I;NJLT94
80;;2738,760;Hf II;MCS75
1000;;2739,310;Cf II;RCWM80
400;P;2739,547;Fe II;NLTH91
80;;2742,405;Fe I;NJLT94
200;;2742,553;Zr II;J98
120;;2743,197;Fe II;NLTH91
300;P;2743,294;Pt II;SRSA92
13;;2743,630;Cr II;K51
120;;2745,854;Zr II;J98
20;;2746,300;Mo II;MCS75
200;;2746,484;Fe II;NLTH91
200;;2746,680;Ta I;MCS75
120;;2747,156;Th II;Z79
1000;s;2748,019;Bk II;WC78
1000;;2748,039;Cm II;WHGC76
100;P;2748,253;Au I;ED71
1000;P;2748,549;Cd II;SP49
13;;2748,664;Yb II;M67
500;;2748,780;Ta I;MCS75
80;;2748,840;W  I;MCS75
15;;2748,980;Cr II;K51
400;P;2749,322;Fe II;NLTH91
60;;2749,486;Fe II;NLTH91
300;;2749,830;Ta I;MCS75
120;;2750,141;Fe I;NJLT94
70;P;2750,477;Yb II;M67
20;;2750,720;Cr II;K51
11;;2751,468;Mo I;WB88
40;;2751,810;Hf II;MCS75
15;;2751,850;Cr II;K51
100;;2752,166;Th II;GSZ70
120;;2752,202;Zr II;J98
50;;2753,288;Fe II;NLTH91
8;;2753,853;Pt I;SRSA92
40;P;2753,878;In I;P38
200;P;2754,170;Lu II;MCS75
250;P;2754,588;Ge I;AM59
30;;2754,912;Pt I;SRSA92
60;;2755,630;Er II;M64b
500;P;2755,737;Fe II;NLTH91
40;s;2756,550;Am II;FT57
8;;2757,086;Cr I;K53
20;;2757,720;Cr II;K51
400;P;2758,310;Ta I;MCS75
20;;2758,610;Nb I;MCS75
90;;2758,806;Zr II;J98
1000;P,s;2759,100;Cf II;RCWM80
25;;2761,420;Os I;MCS75
200;;2761,630;Hf I;MCS75
200;;2761,680;Ta II;MCS75
100;;2761,810;Fe II;C74
250;;2761,920;Po I;C66a
50;;2762,340;W  I;MCS75
40;P;2762,580;Cr II;K51
80;;2762,921;Ne II;P71
400;P;2763,090;Pd I;ELLW98
15;;2763,620;Mo II;MCS75
2;;2763,800;He I;M60a
25;P;2764,261;W  II;EKM00
100;h;2765,740;Lu I;MCS75
100;l;2765,760;Es II;WLGC74
250;;2766,370;Cu I;S48
40;P;2766,550;Cr II;K51
40;;2766,989;Li II;HM59
200;P,d;2767,870;Tl I;MCS75
500;;2769,669;Cu II;R69
50;;2769,740;W  I;MCS75
20;;2769,760;Mo II;MCS75
7;;2769,833;Pt I;SRSA92
12;;2769,902;Cr I;K53
150;r;2769,931;Sb I;SM02
50;;2770,016;Er II;M64b
30;;2770,710;Os I;MCS75
20;;2770,854;Zn I;GL00
90;;2770,880;W  I;MCS75
8;;2770,974;Zn I;GL00
100;;2771,659;Pt I;SRSA92
30;;2772,074;Fe I;NJLT94
20;;2773,200;Nb I;MCS75
120;P;2773,360;Hf II;MCS75
90;;2774,000;W  I;MCS75
90;;2774,480;W  I;MCS75
1000;P;2774,520;Cf II;RCWM80
2;;2775,370;In I;P38
130;P;2775,402;Mo II;SPNL01
300;;2775,880;Ta I;MCS75
9;;2776,280;Yb II;M67
40;;2776,660;Pd II;LLJ94
6;;2776,690;Mg I;KM91a
60;;2778,220;Fe I;NJLT94
5;;2778,270;Mg I;KM91a
200;;2779,370;Hf I;MCS75
15;*  P;2779,820;Mg I;KM91a
15;*  P;2779,834;Mg I;KM91a
300;;2779,977;Ga II;IL85
70;;2780,037;Mo II;SPNL01
900;P,r;2780,220;As I;HA85
50;;2780,476;Bi I;WBBF01
30;;2780,695;Cr I;K53
9;;2780,822;Au I;ED71
30;;2781,290;Ir I;MCS75
5;;2781,416;Mg I;KM91a
8;;2781,890;Eu II;MCS75
100;;2782,050;Tc I;BMC67
25;;2782,550;Os I;MCS75
6;;2782,972;Mg I;KM91a
10;;2783,570;Re I;MCS75
6;;2784,656;Yb II;M67
1000;;2784,826;Cm II;WHGC76
30;;2784,990;Mo II;MCS75
20;;2786,310;Os I;MCS75
300;P,l;2787,100;Es II;WLGC74
150;;2787,690;Ta I;MCS75
300;P;2788,105;Fe I;NJLT94
20;;2790,313;Li II;HM59
13;P;2790,776;Mg II;KM91a
90;;2792,019;Ne II;P71
90;;2792,700;W  I;MCS75
150;;2793,934;U  II;BW92b
80;;2794,221;Ne II;P71
80;;2794,600;Tm II;MCS75
250;P;2794,817;Mn I;CMG64
1000;P;2795,530;Mg II;PTW98
130;;2795,780;Tc II;BMC67
100;l;2796,110;Es II;WLGC74
250;;2796,340;Ta I;MCS75
150;;2796,630;Lu II;MCS75
20;;2796,730;Os I;MCS75
110;;2796,930;Gd II;MCS75
80;;2797,270;Tm II;MCS75
30;;2797,350;Ir I;MCS75
90;;2797,700;Ir I;MCS75
300;;2797,760;Ta II;MCS75
15;;2797,998;Mg II;KM91a
6;;2798,211;Yb II;M67
200;P;2798,270;Mn I;CMG64
50;;2799,930;W  I;MCS75
20;P;2800,864;Zn I;GL00
6;P;2801,050;Zn I;GL00
140;P;2801,084;Mn I;CMG64
300;P,r;2801,995;Pb I;WA68
600;P;2802,036;Au II;RW97
150;;2802,070;Ta I;MCS75
30;;2802,494;Ti I;F91
200;;2802,560;U  II;BW92b
600;P;2802,706;Mg II;PTW98
